;prerequisite;advanced;Direct Edge;Path;Not in Gold;TP;TN;FP;FN;Path chain;FN Path
14738;POST OFFICE PROTOCOL VERSION 3;4G;0;0;0;0;1;0;0;;0
14739;POST OFFICE PROTOCOL VERSION 3;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14740;POST OFFICE PROTOCOL VERSION 3;ACCESS POINT;0;0;0;0;1;0;0;;0
14741;POST OFFICE PROTOCOL VERSION 3;ACTIVE SERVER PAGE;0;0;0;0;1;0;0;;0
14742;POST OFFICE PROTOCOL VERSION 3;ADDRESSING SYSTEM;0;0;0;0;1;0;0;;0
14743;POST OFFICE PROTOCOL VERSION 3;ANTIVIRUS SOFTWARE;0;0;0;0;1;0;0;;0
14744;POST OFFICE PROTOCOL VERSION 3;APPLICATION LAYER;0;0;0;0;1;0;0;;0
14745;POST OFFICE PROTOCOL VERSION 3;AUDITING SOFTWARE;0;0;0;0;1;0;0;;0
14746;POST OFFICE PROTOCOL VERSION 3;BIT PATTERN;0;0;0;0;1;0;0;;0
14747;POST OFFICE PROTOCOL VERSION 3;BODY;0;0;0;0;1;0;0;;0
14748;POST OFFICE PROTOCOL VERSION 3;BRIDGE;0;0;0;0;1;0;0;;0
14749;POST OFFICE PROTOCOL VERSION 3;BROWSER;0;0;0;0;1;0;0;;0
14750;POST OFFICE PROTOCOL VERSION 3;BUS;0;0;0;0;1;0;0;;0
14751;POST OFFICE PROTOCOL VERSION 3;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
14752;POST OFFICE PROTOCOL VERSION 3;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;1;0;0;;0
14753;POST OFFICE PROTOCOL VERSION 3;CERTIFICATE;0;0;0;0;1;0;0;;0
14754;POST OFFICE PROTOCOL VERSION 3;CERTIFICATE AUTHORITY;0;0;0;0;1;0;0;;0
14755;POST OFFICE PROTOCOL VERSION 3;CLIENT;0;0;0;0;1;0;0;;0
14756;POST OFFICE PROTOCOL VERSION 3;CLIENT SIDE;0;0;0;0;1;0;0;;0
14757;POST OFFICE PROTOCOL VERSION 3;CLIENT/SERVER MODEL;0;0;0;0;1;0;0;;0
14758;POST OFFICE PROTOCOL VERSION 3;CLOUD COMPUTING;0;0;0;0;1;0;0;;0
14759;POST OFFICE PROTOCOL VERSION 3;CLUSTER COMPUTE;0;0;0;0;1;0;0;;0
14760;POST OFFICE PROTOCOL VERSION 3;COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
14761;POST OFFICE PROTOCOL VERSION 3;COLLISION DETECTION;0;0;0;0;1;0;0;;0
14762;POST OFFICE PROTOCOL VERSION 3;COMPUTER;0;0;0;0;1;0;0;;0
14763;POST OFFICE PROTOCOL VERSION 3;COMPUTER SYSTEM;0;0;0;0;1;0;0;;0
14764;POST OFFICE PROTOCOL VERSION 3;CONTENT DELIVERY NETWORK;0;0;0;0;1;0;0;;0
14765;POST OFFICE PROTOCOL VERSION 3;DENIAL OF SERVICE;0;0;0;0;1;0;0;;0
14766;POST OFFICE PROTOCOL VERSION 3;DIGITAL SIGNATURE;0;0;0;0;1;0;0;;0
14767;POST OFFICE PROTOCOL VERSION 3;DISTRIBUTED SYSTEM;0;0;0;0;1;0;0;;0
14768;POST OFFICE PROTOCOL VERSION 3;DOMAIN;0;0;0;0;1;0;0;;0
14769;POST OFFICE PROTOCOL VERSION 3;DOMAIN NAME;0;0;0;0;1;0;0;;0
14770;POST OFFICE PROTOCOL VERSION 3;DOMAIN NAME SYSTEM;0;0;0;0;1;0;0;;0
14771;POST OFFICE PROTOCOL VERSION 3;ENCRYPTION;0;0;0;0;1;0;0;;0
14772;POST OFFICE PROTOCOL VERSION 3;END SYSTEM;0;0;0;0;1;0;0;;0
14773;POST OFFICE PROTOCOL VERSION 3;END USER;0;0;0;0;1;0;0;;0
14774;POST OFFICE PROTOCOL VERSION 3;ETHERNET NETWORK;0;0;0;0;1;0;0;;0
14775;POST OFFICE PROTOCOL VERSION 3;EXTENSIBLE MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
14776;POST OFFICE PROTOCOL VERSION 3;FILE SERVER;0;0;0;0;1;0;0;;0
14777;POST OFFICE PROTOCOL VERSION 3;FILE TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14778;POST OFFICE PROTOCOL VERSION 3;FIREWALL;0;0;0;0;1;0;0;;0
14779;POST OFFICE PROTOCOL VERSION 3;FORWARDING TABLE;0;0;0;0;1;0;0;;0
14780;POST OFFICE PROTOCOL VERSION 3;GATEWAY;0;0;0;0;1;0;0;;0
14781;POST OFFICE PROTOCOL VERSION 3;GRID COMPUTE;0;0;0;0;1;0;0;;0
14782;POST OFFICE PROTOCOL VERSION 3;HEAD;0;0;0;0;1;0;0;;0
14783;POST OFFICE PROTOCOL VERSION 3;HIDDEN TERMINAL PROBLEM;0;0;0;0;1;0;0;;0
14784;POST OFFICE PROTOCOL VERSION 3;HOP COUNT;0;0;0;0;1;0;0;;0
14785;POST OFFICE PROTOCOL VERSION 3;HOT SPOT;0;0;0;0;1;0;0;;0
14786;POST OFFICE PROTOCOL VERSION 3;HUB;0;0;0;0;1;0;0;;0
14787;POST OFFICE PROTOCOL VERSION 3;HYPERTEXT;0;0;0;0;1;0;0;;0
14788;POST OFFICE PROTOCOL VERSION 3;HYPERTEXT DOCUMENT;0;0;0;0;1;0;0;;0
14789;POST OFFICE PROTOCOL VERSION 3;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
14790;POST OFFICE PROTOCOL VERSION 3;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14791;POST OFFICE PROTOCOL VERSION 3;HYPERTEXT TRANSFER PROTOCOL SERVER;0;0;0;0;1;0;0;;0
14792;POST OFFICE PROTOCOL VERSION 3;INSTANT MESSAGING;0;0;0;0;1;0;0;;0
14793;POST OFFICE PROTOCOL VERSION 3;INTERNET;0;0;0;0;1;0;0;;0
14794;POST OFFICE PROTOCOL VERSION 3;INTERNET INFRASTRUCTURE;0;0;0;0;1;0;0;;0
14795;POST OFFICE PROTOCOL VERSION 3;INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
14796;POST OFFICE PROTOCOL VERSION 3;INTERNET PROTOCOL ADDRESS;0;0;0;0;1;0;0;;0
14797;POST OFFICE PROTOCOL VERSION 3;INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
14798;POST OFFICE PROTOCOL VERSION 3;INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14799;POST OFFICE PROTOCOL VERSION 3;INTERNET SOFTWARE;0;0;0;0;1;0;0;;0
14800;POST OFFICE PROTOCOL VERSION 3;INTERNET2;0;0;0;0;1;0;0;;0
14801;POST OFFICE PROTOCOL VERSION 3;INTERPROCESS COMMUNICATION;0;0;0;0;1;0;0;;0
14802;POST OFFICE PROTOCOL VERSION 3;INTRANET;0;0;0;0;1;0;0;;0
14803;POST OFFICE PROTOCOL VERSION 3;JAVASERVER PAGE;0;0;0;0;1;0;0;;0
14804;POST OFFICE PROTOCOL VERSION 3;LINK LAYER;0;0;0;0;1;0;0;;0
14805;POST OFFICE PROTOCOL VERSION 3;LOCAL AREA NETWORK;0;0;0;0;1;0;0;;0
14806;POST OFFICE PROTOCOL VERSION 3;MAGNETIC DISK;0;0;0;0;1;0;0;;0
14807;POST OFFICE PROTOCOL VERSION 3;MAIL SERVER;0;0;0;0;1;0;0;;0
14808;POST OFFICE PROTOCOL VERSION 3;MALICIOUS SOFTWARE;0;0;0;0;1;0;0;;0
14809;POST OFFICE PROTOCOL VERSION 3;METROPOLITAN AREA NETWORK;0;0;0;0;1;0;0;;0
14810;POST OFFICE PROTOCOL VERSION 3;MNEMONIC ADDRESS;0;0;0;0;1;0;0;;0
14811;POST OFFICE PROTOCOL VERSION 3;MNEMONIC DOMAIN NAME;0;0;0;0;1;0;0;;0
14812;POST OFFICE PROTOCOL VERSION 3;NAME SERVER;0;0;0;0;1;0;0;;0
14813;POST OFFICE PROTOCOL VERSION 3;NETWORK;0;0;0;0;1;0;0;;0
14814;POST OFFICE PROTOCOL VERSION 3;NETWORK LAYER;0;0;0;0;1;0;0;;0
14815;POST OFFICE PROTOCOL VERSION 3;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14816;POST OFFICE PROTOCOL VERSION 3;NETWORK SOFTWARE;0;0;0;0;1;0;0;;0
14817;POST OFFICE PROTOCOL VERSION 3;OPEN NETWORK;0;0;0;0;1;0;0;;0
14818;POST OFFICE PROTOCOL VERSION 3;PEER-TO-PEER MODEL;0;0;0;0;1;0;0;;0
14819;POST OFFICE PROTOCOL VERSION 3;PERSONAL AREA NETWORK;0;0;0;0;1;0;0;;0
14820;POST OFFICE PROTOCOL VERSION 3;PHISHING;0;0;0;0;1;0;0;;0
14821;POST OFFICE PROTOCOL VERSION 3;PHONE NETWORK;0;0;0;0;1;0;0;;0
14822;POST OFFICE PROTOCOL VERSION 3;PHP;0;0;0;0;1;0;0;;0
14823;POST OFFICE PROTOCOL VERSION 3;PORT NUMBER;0;0;0;0;1;0;0;;0
14824;POST OFFICE PROTOCOL VERSION 3;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;1;0;0;;0
14825;POST OFFICE PROTOCOL VERSION 3;PRINT SERVER;0;0;0;0;1;0;0;;0
14826;POST OFFICE PROTOCOL VERSION 3;PRIVATE-KEY;0;0;0;0;1;0;0;;0
14827;POST OFFICE PROTOCOL VERSION 3;PROTOCOL;0;0;0;0;1;0;0;;0
14828;POST OFFICE PROTOCOL VERSION 3;PROXY SERVER;0;0;0;0;1;0;0;;0
14829;POST OFFICE PROTOCOL VERSION 3;PUBLIC-KEY;0;0;0;0;1;0;0;;0
14830;POST OFFICE PROTOCOL VERSION 3;PUBLIC-KEY ENCRYPTION;0;0;0;0;1;0;0;;0
14831;POST OFFICE PROTOCOL VERSION 3;REGISTERED DOMAIN;0;0;0;0;1;0;0;;0
14832;POST OFFICE PROTOCOL VERSION 3;REMOTE MAIL SERVER;0;0;0;0;1;0;0;;0
14833;POST OFFICE PROTOCOL VERSION 3;REMOTE SERVER;0;0;0;0;1;0;0;;0
14834;POST OFFICE PROTOCOL VERSION 3;REPEATER;0;0;0;0;1;0;0;;0
14835;POST OFFICE PROTOCOL VERSION 3;ROUTER;0;0;0;0;1;0;0;;0
14836;POST OFFICE PROTOCOL VERSION 3;SEARCH ENGINE;0;0;0;0;1;0;0;;0
14837;POST OFFICE PROTOCOL VERSION 3;SECURE SHELL;0;0;0;0;1;0;0;;0
14838;POST OFFICE PROTOCOL VERSION 3;SECURE SOCKET LAYER;0;0;0;0;1;0;0;;0
14839;POST OFFICE PROTOCOL VERSION 3;SERVER;0;0;0;0;1;0;0;;0
14840;POST OFFICE PROTOCOL VERSION 3;SERVER SIDE;0;0;0;0;1;0;0;;0
14841;POST OFFICE PROTOCOL VERSION 3;SERVLETS;0;0;0;0;1;0;0;;0
14842;POST OFFICE PROTOCOL VERSION 3;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14843;POST OFFICE PROTOCOL VERSION 3;SOFTWARE;0;0;0;0;1;0;0;;0
14844;POST OFFICE PROTOCOL VERSION 3;SPYWARE;0;0;0;0;1;0;0;;0
14845;POST OFFICE PROTOCOL VERSION 3;STAR;0;0;0;0;1;0;0;;0
14846;POST OFFICE PROTOCOL VERSION 3;SUBDOMAINS;0;0;0;0;1;0;0;;0
14847;POST OFFICE PROTOCOL VERSION 3;SWITCH;0;0;0;0;1;0;0;;0
14848;POST OFFICE PROTOCOL VERSION 3;TAG;0;0;0;0;1;0;0;;0
14849;POST OFFICE PROTOCOL VERSION 3;TIER-1 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14850;POST OFFICE PROTOCOL VERSION 3;TIER-2 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14851;POST OFFICE PROTOCOL VERSION 3;TIER-3 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14852;POST OFFICE PROTOCOL VERSION 3;TOP-LEVEL DOMAINS;0;0;0;0;1;0;0;;0
14853;POST OFFICE PROTOCOL VERSION 3;TRADITIONAL TELEPHONE;0;0;0;0;1;0;0;;0
14854;POST OFFICE PROTOCOL VERSION 3;TRANSMISSION CONTROL PROTOCOL;0;0;0;0;1;0;0;;0
14855;POST OFFICE PROTOCOL VERSION 3;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
14856;POST OFFICE PROTOCOL VERSION 3;TRANSPORT LAYER;0;0;0;0;1;0;0;;0
14857;POST OFFICE PROTOCOL VERSION 3;TROJAN HORSE;0;0;0;0;1;0;0;;0
14858;POST OFFICE PROTOCOL VERSION 3;UNIFORM RESOURCE LOCATOR;0;0;0;0;1;0;0;;0
14859;POST OFFICE PROTOCOL VERSION 3;USER DATAGRAM PROTOCOL;0;0;0;0;1;0;0;;0
14860;POST OFFICE PROTOCOL VERSION 3;VIRUS;0;0;0;0;1;0;0;;0
14861;POST OFFICE PROTOCOL VERSION 3;VOICE OVER INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
14862;POST OFFICE PROTOCOL VERSION 3;WEBSERVER;0;0;0;0;1;0;0;;0
14863;POST OFFICE PROTOCOL VERSION 3;WIDE AREA NETWORK;0;0;0;0;1;0;0;;0
14864;POST OFFICE PROTOCOL VERSION 3;WIFI NETWORK;0;0;0;0;1;0;0;;0
14865;POST OFFICE PROTOCOL VERSION 3;WIRELESS NETWORK;0;0;0;0;1;0;0;;0
14866;POST OFFICE PROTOCOL VERSION 3;WORLD WIDE WEB;0;0;0;0;1;0;0;;0
14867;POST OFFICE PROTOCOL VERSION 3;WORM;0;0;0;0;1;0;0;;0
14868;POST OFFICE PROTOCOL VERSION 3;SECOND GENERATION;0;0;0;0;1;0;0;;0
14869;POST OFFICE PROTOCOL VERSION 3;EMAIL;0;0;0;0;1;0;0;;0
14870;POST OFFICE PROTOCOL VERSION 3;CLIENT-SIDE;0;0;0;0;1;0;0;;0
14871;POST OFFICE PROTOCOL VERSION 3;SERVER-SIDE;0;0;0;0;1;0;0;;0
14872;POST OFFICE PROTOCOL VERSION 3;SERVLET;0;0;0;0;1;0;0;;0
14873;POST OFFICE PROTOCOL VERSION 3;WEBSERVERS;0;0;0;0;1;0;0;;0
14874;PRINT SERVER;1G;0;0;0;0;1;0;0;;0
14875;PRINT SERVER;3G;0;0;0;0;1;0;0;;0
14876;PRINT SERVER;4G;0;0;0;0;1;0;0;;0
14877;PRINT SERVER;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14878;PRINT SERVER;ACCESS POINT;0;0;0;0;1;0;0;;0
14879;PRINT SERVER;ACTIVE SERVER PAGE;0;0;0;0;1;0;0;;0
14880;PRINT SERVER;ADDRESSING SYSTEM;0;0;0;0;1;0;0;;0
14881;PRINT SERVER;ANTIVIRUS SOFTWARE;0;0;0;0;1;0;0;;0
14882;PRINT SERVER;APPLICATION LAYER;0;0;0;0;1;0;0;;0
14883;PRINT SERVER;AUDITING SOFTWARE;0;0;0;0;1;0;0;;0
14884;PRINT SERVER;BIT PATTERN;0;0;0;0;1;0;0;;0
14885;PRINT SERVER;BODY;0;0;0;0;1;0;0;;0
14886;PRINT SERVER;BRIDGE;0;0;0;0;1;0;0;;0
14887;PRINT SERVER;BROWSER;0;0;0;0;1;0;0;;0
14888;PRINT SERVER;BUS;0;0;0;0;1;0;0;;0
14889;PRINT SERVER;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
14890;PRINT SERVER;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;1;0;0;;0
14891;PRINT SERVER;CERTIFICATE;0;0;0;0;1;0;0;;0
14892;PRINT SERVER;CERTIFICATE AUTHORITY;0;0;0;0;1;0;0;;0
14893;PRINT SERVER;CLIENT;0;0;0;0;1;0;0;;0
14894;PRINT SERVER;CLIENT SIDE;0;0;0;0;1;0;0;;0
14895;PRINT SERVER;CLIENT/SERVER MODEL;0;0;0;0;1;0;0;;0
14896;PRINT SERVER;CLOUD COMPUTING;0;0;0;0;1;0;0;;0
14897;PRINT SERVER;CLUSTER COMPUTE;0;0;0;0;1;0;0;;0
14898;PRINT SERVER;COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
14899;PRINT SERVER;COLLISION DETECTION;0;0;0;0;1;0;0;;0
14900;PRINT SERVER;COMPUTER;0;0;0;0;1;0;0;;0
14901;PRINT SERVER;COMPUTER SYSTEM;0;0;0;0;1;0;0;;0
14902;PRINT SERVER;CONTENT DELIVERY NETWORK;0;0;0;0;1;0;0;;0
14903;PRINT SERVER;DENIAL OF SERVICE;0;0;0;0;1;0;0;;0
14904;PRINT SERVER;DIGITAL SIGNATURE;0;0;0;0;1;0;0;;0
14905;PRINT SERVER;DISTRIBUTED SYSTEM;0;0;0;0;1;0;0;;0
14906;PRINT SERVER;DOMAIN;0;0;0;0;1;0;0;;0
14907;PRINT SERVER;DOMAIN NAME;0;0;0;0;1;0;0;;0
14908;PRINT SERVER;DOMAIN NAME SYSTEM;0;0;0;0;1;0;0;;0
14909;PRINT SERVER;ENCRYPTION;0;0;0;0;1;0;0;;0
14910;PRINT SERVER;END SYSTEM;0;0;0;0;1;0;0;;0
14911;PRINT SERVER;END USER;0;0;0;0;1;0;0;;0
14912;PRINT SERVER;ETHERNET NETWORK;0;0;0;0;1;0;0;;0
14913;PRINT SERVER;EXTENSIBLE MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
14914;PRINT SERVER;FILE TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14915;PRINT SERVER;FIREWALL;0;0;0;0;1;0;0;;0
14916;PRINT SERVER;FORWARDING TABLE;0;0;0;0;1;0;0;;0
14917;PRINT SERVER;GATEWAY;0;0;0;0;1;0;0;;0
14918;PRINT SERVER;GRID COMPUTE;0;0;0;0;1;0;0;;0
14919;PRINT SERVER;HEAD;0;0;0;0;1;0;0;;0
14920;PRINT SERVER;HIDDEN TERMINAL PROBLEM;0;0;0;0;1;0;0;;0
14921;PRINT SERVER;HOP COUNT;0;0;0;0;1;0;0;;0
14922;PRINT SERVER;HOT SPOT;0;0;0;0;1;0;0;;0
14923;PRINT SERVER;HUB;0;0;0;0;1;0;0;;0
14924;PRINT SERVER;HYPERTEXT;0;0;0;0;1;0;0;;0
14925;PRINT SERVER;HYPERTEXT DOCUMENT;0;0;0;0;1;0;0;;0
14926;PRINT SERVER;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
14927;PRINT SERVER;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14928;PRINT SERVER;HYPERTEXT TRANSFER PROTOCOL SERVER;0;0;0;0;1;0;0;;0
14929;PRINT SERVER;INSTANT MESSAGING;0;0;0;0;1;0;0;;0
14930;PRINT SERVER;INTERNET;0;0;0;0;1;0;0;;0
14931;PRINT SERVER;INTERNET INFRASTRUCTURE;0;0;0;0;1;0;0;;0
14932;PRINT SERVER;INTERNET MAIL ACCESS PROTOCOL;0;0;0;0;1;0;0;;0
14933;PRINT SERVER;INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
14934;PRINT SERVER;INTERNET PROTOCOL ADDRESS;0;0;0;0;1;0;0;;0
14935;PRINT SERVER;INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
14936;PRINT SERVER;INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14937;PRINT SERVER;INTERNET SOFTWARE;0;0;0;0;1;0;0;;0
14938;PRINT SERVER;INTERNET2;0;0;0;0;1;0;0;;0
14939;PRINT SERVER;INTERPROCESS COMMUNICATION;0;0;0;0;1;0;0;;0
14940;PRINT SERVER;INTRANET;0;0;0;0;1;0;0;;0
14941;PRINT SERVER;JAVASERVER PAGE;0;0;0;0;1;0;0;;0
14942;PRINT SERVER;LINK LAYER;0;0;0;0;1;0;0;;0
14943;PRINT SERVER;LOCAL AREA NETWORK;0;0;0;0;1;0;0;;0
14944;PRINT SERVER;MAIL SERVER;0;0;0;0;1;0;0;;0
14945;PRINT SERVER;MALICIOUS SOFTWARE;0;0;0;0;1;0;0;;0
14946;PRINT SERVER;MASS STORAGE;0;0;0;0;1;0;0;;0
14947;PRINT SERVER;METROPOLITAN AREA NETWORK;0;0;0;0;1;0;0;;0
14948;PRINT SERVER;MNEMONIC ADDRESS;0;0;0;0;1;0;0;;0
14949;PRINT SERVER;MNEMONIC DOMAIN NAME;0;0;0;0;1;0;0;;0
14950;PRINT SERVER;NAME SERVER;0;0;0;0;1;0;0;;0
14951;PRINT SERVER;NETWORK;0;0;0;0;1;0;0;;0
14952;PRINT SERVER;NETWORK LAYER;0;0;0;0;1;0;0;;0
14953;PRINT SERVER;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14954;PRINT SERVER;NETWORK SOFTWARE;0;0;0;0;1;0;0;;0
14955;PRINT SERVER;OPEN NETWORK;0;0;0;0;1;0;0;;0
14956;PRINT SERVER;PEER-TO-PEER MODEL;0;0;0;0;1;0;0;;0
14957;PRINT SERVER;PERSONAL AREA NETWORK;0;0;0;0;1;0;0;;0
14958;PRINT SERVER;PHISHING;0;0;0;0;1;0;0;;0
14959;PRINT SERVER;PHONE NETWORK;0;0;0;0;1;0;0;;0
14960;PRINT SERVER;PHP;0;0;0;0;1;0;0;;0
14961;PRINT SERVER;PORT NUMBER;0;0;0;0;1;0;0;;0
14962;PRINT SERVER;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;1;0;0;;0
14963;PRINT SERVER;PRINT SERVER;0;0;0;0;1;0;0;;0
14964;PRINT SERVER;PRIVATE-KEY;0;0;0;0;1;0;0;;0
14965;PRINT SERVER;PROTOCOL;0;0;0;0;1;0;0;;0
14966;PRINT SERVER;PROXY SERVER;0;0;0;0;1;0;0;;0
14967;PRINT SERVER;PUBLIC-KEY;0;0;0;0;1;0;0;;0
14968;PRINT SERVER;PUBLIC-KEY ENCRYPTION;0;0;0;0;1;0;0;;0
14969;PRINT SERVER;REGISTERED DOMAIN;0;0;0;0;1;0;0;;0
14970;PRINT SERVER;REMOTE MAIL SERVER;0;0;0;0;1;0;0;;0
14971;PRINT SERVER;REMOTE SERVER;0;0;0;0;1;0;0;;0
14972;PRINT SERVER;REPEATER;0;0;0;0;1;0;0;;0
14973;PRINT SERVER;ROUTER;0;0;0;0;1;0;0;;0
14974;PRINT SERVER;SEARCH ENGINE;0;0;0;0;1;0;0;;0
14975;PRINT SERVER;SECURE SHELL;0;0;0;0;1;0;0;;0
14976;PRINT SERVER;SECURE SOCKET LAYER;0;0;0;0;1;0;0;;0
14977;PRINT SERVER;SERVER;0;0;0;0;1;0;0;;0
14978;PRINT SERVER;SERVER SIDE;0;0;0;0;1;0;0;;0
14979;PRINT SERVER;SERVLETS;0;0;0;0;1;0;0;;0
14980;PRINT SERVER;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
14981;PRINT SERVER;SOFTWARE;0;0;0;0;1;0;0;;0
14982;PRINT SERVER;SPYWARE;0;0;0;0;1;0;0;;0
14983;PRINT SERVER;STAR;0;0;0;0;1;0;0;;0
14984;PRINT SERVER;SUBDOMAINS;0;0;0;0;1;0;0;;0
14985;PRINT SERVER;SWITCH;0;0;0;0;1;0;0;;0
14986;PRINT SERVER;TAG;0;0;0;0;1;0;0;;0
14987;PRINT SERVER;TIER-1 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14988;PRINT SERVER;TIER-2 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14989;PRINT SERVER;TIER-3 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
14990;PRINT SERVER;TOP-LEVEL DOMAINS;0;0;0;0;1;0;0;;0
14991;PRINT SERVER;TRADITIONAL TELEPHONE;0;0;0;0;1;0;0;;0
14992;PRINT SERVER;TRANSMISSION CONTROL PROTOCOL;0;0;0;0;1;0;0;;0
14993;PRINT SERVER;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
14994;PRINT SERVER;TRANSPORT LAYER;0;0;0;0;1;0;0;;0
14995;PRINT SERVER;TROJAN HORSE;0;0;0;0;1;0;0;;0
14996;PRINT SERVER;UNIFORM RESOURCE LOCATOR;0;0;0;0;1;0;0;;0
14997;PRINT SERVER;USER DATAGRAM PROTOCOL;0;0;0;0;1;0;0;;0
14998;PRINT SERVER;VIRUS;0;0;0;0;1;0;0;;0
14999;PRINT SERVER;VOICE OVER INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
15000;PRINT SERVER;WEBSERVER;0;0;0;0;1;0;0;;0
15001;PRINT SERVER;WIDE AREA NETWORK;0;0;0;0;1;0;0;;0
15002;PRINT SERVER;WIFI NETWORK;0;0;0;0;1;0;0;;0
15003;PRINT SERVER;WIRELESS NETWORK;0;0;0;0;1;0;0;;0
15004;PRINT SERVER;WORLD WIDE WEB;0;0;0;0;1;0;0;;0
15005;PRINT SERVER;WORM;0;0;0;0;1;0;0;;0
15006;PRINT SERVER;SECOND GENERATION;0;0;0;0;1;0;0;;0
15007;PRINT SERVER;EMAIL;0;0;0;0;1;0;0;;0
15008;PRINT SERVER;CLIENT-SIDE;0;0;0;0;1;0;0;;0
15009;PRINT SERVER;SERVER-SIDE;0;0;0;0;1;0;0;;0
15010;PRINT SERVER;SERVLET;0;0;0;0;1;0;0;;0
15011;PRINT SERVER;WEBSERVERS;0;0;0;0;1;0;0;;0
15012;PRIVATE-KEY;1G;0;0;0;0;1;0;0;;0
15013;PRIVATE-KEY;3G;0;0;0;0;1;0;0;;0
15014;PRIVATE-KEY;4G;0;0;0;0;1;0;0;;0
15015;PRIVATE-KEY;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
15016;PRIVATE-KEY;ACCESS POINT;0;0;0;0;1;0;0;;0
15017;PRIVATE-KEY;ACTIVE SERVER PAGE;0;0;0;0;1;0;0;;0
15018;PRIVATE-KEY;ADDRESSING SYSTEM;0;0;0;0;1;0;0;;0
15019;PRIVATE-KEY;ANTIVIRUS SOFTWARE;0;0;0;0;1;0;0;;0
15020;PRIVATE-KEY;APPLICATION LAYER;0;0;0;0;1;0;0;;0
15021;PRIVATE-KEY;AUDITING SOFTWARE;0;0;0;0;1;0;0;;0
15022;PRIVATE-KEY;BODY;0;0;0;0;1;0;0;;0
15023;PRIVATE-KEY;BRIDGE;0;0;0;0;1;0;0;;0
15024;PRIVATE-KEY;BROWSER;0;0;0;0;1;0;0;;0
15025;PRIVATE-KEY;BUS;0;0;0;0;1;0;0;;0
15026;PRIVATE-KEY;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
15027;PRIVATE-KEY;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;1;0;0;;0
15028;PRIVATE-KEY;CLIENT;0;0;0;0;1;0;0;;0
15029;PRIVATE-KEY;CLIENT SIDE;0;0;0;0;1;0;0;;0
15030;PRIVATE-KEY;CLIENT/SERVER MODEL;0;0;0;0;1;0;0;;0
15031;PRIVATE-KEY;CLOUD COMPUTING;0;0;0;0;1;0;0;;0
15032;PRIVATE-KEY;CLUSTER COMPUTE;0;0;0;0;1;0;0;;0
15033;PRIVATE-KEY;COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
